DocType: Payment Tool,Against Vouchers,Against Vouchers
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.py +34,Age,Age
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +27,Ageing Based On,Ageing Based On
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +37,Ageing Range 1,Ageing Range 1
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +44,Ageing Range 2,Ageing Range 2
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +51,Ageing Range 3,Ageing Range 3
DocType: Sales Partner,Agent,Agent
DocType: Product Bundle,"Aggregate group of **Items** into another **Item**. This is useful if you are bundling a certain **Items** into a package and you maintain stock of the packed **Items** and not the aggregate **Item**. 

The package **Item** will have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes"".

For Example: If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.

Note: BOM = Bill of Materials","Aggregate group of **Items** into another **Item**. This is useful if you are bundling a certain **Items** into a package and you maintain stock of the packed **Items** and not the aggregate **Item**. 

The package **Item** will have ""Is Stock Item"" as ""No"" and ""Is Sales Item"" as ""Yes"".

For Example: If you are selling Laptops and Backpacks separately and have a special price if the customer buys both, then the Laptop + Backpack will be a new Product Bundle Item.

Note: BOM = Bill of Materials"
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +7,Agriculture,Agriculture
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +8,Airline,Airline
DocType: Page,All,All
apps/erpnext/erpnext/config/selling.py +33,All Addresses.,All Addresses.
DocType: SMS Center,All Contact,All Contact
apps/erpnext/erpnext/config/crm.py +27,All Contacts.,All Contacts.
DocType: SMS Center,All Customer Contact,All Customer Contact
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +101,All Customer Groups,All Customer Groups
DocType: Event,All Day,All Day
DocType: SMS Center,All Employee (Active),All Employee (Active)
DocType: Features Setup,"All export related fields like currency, conversion rate, export total, export grand total etc are available in Delivery Note, POS, Quotation, Sales Invoice, Sales Order etc.","All export related fields like currency, conversion rate, export total, export grand total etc are available in Delivery Note, POS, Quotation, Sales Invoice, Sales Order etc."
DocType: Features Setup,"All import related fields like currency, conversion rate, import total, import grand total etc are available in Purchase Receipt, Supplier Quotation, Purchase Invoice, Purchase Order etc.","All import related fields like currency, conversion rate, import total, import grand total etc are available in Purchase Receipt, Supplier Quotation, Purchase Invoice, Purchase Order etc."
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +17,All Item Groups,All Item Groups
apps/erpnext/erpnext/stock/doctype/purchase_receipt/purchase_receipt.py +419,All items have already been invoiced,All items have already been invoiced
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +605,All items have already been transferred for this Production Order.,All items have already been transferred for this Production Order.
DocType: SMS Center,All Lead (Open),All Lead (Open)
apps/erpnext/erpnext/config/manufacturing.py +29,All Products or Services.,All Products or Services.
DocType: SMS Center,All Sales Partner Contact,All Sales Partner Contact
DocType: SMS Center,All Sales Person,All Sales Person
DocType: Sales Person,All Sales Transactions can be tagged against multiple **Sales Persons** so that you can set and monitor targets.,All Sales Transactions can be tagged against multiple **Sales Persons** so that you can set and monitor targets.
DocType: SMS Center,All Supplier Contact,All Supplier Contact
apps/erpnext/erpnext/buying/page/purchase_analytics/purchase_analytics.js +128,All Supplier Types,All Supplier Types
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +98,All Territories,All Territories
apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +292,All these items have already been invoiced,All these items have already been invoiced
DocType: Leave Control Panel,Allocate,Allocate
apps/erpnext/erpnext/config/hr.py +130,Allocate leaves for a period.,Allocate leaves for a period.
apps/erpnext/erpnext/config/hr.py +78,Allocate leaves for the year.,Allocate leaves for the year.
apps/erpnext/erpnext/hr/report/employee_leave_balance/employee_leave_balance.py +51,Allocated,Allocated
apps/erpnext/erpnext/accounts/utils.py +186,Allocated amount can not be negative,Allocated amount can not be negative
apps/erpnext/erpnext/accounts/utils.py +188,Allocated amount can not greater than unadusted amount,Allocated amount can not greater than unadusted amount
DocType: Backup Manager,Allow Dropbox Access,Allow Dropbox Access
DocType: Backup Manager,Allow Google Drive Access,Allow Google Drive Access
DocType: Item,"Allow in Sales Order of type ""Service""","Allow in Sales Order of type ""Service"""
DocType: Leave Type,Allow Negative Balance,Allow Negative Balance
DocType: Stock Settings,Allow Negative Stock,Allow Negative Stock
DocType: Item,Allow over delivery or receipt upto this percent,Allow over delivery or receipt upto this percent
DocType: Manufacturing Settings,Allow Overtime,Allow Overtime
DocType: Manufacturing Settings,Allow Production on Holidays,Allow Production on Holidays
DocType: Item,Allow Production Order,Allow Production Order
DocType: Leave Block List,Allow the following users to approve Leave Applications for block days.,Allow the following users to approve Leave Applications for block days.
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +246,Allow User,Allow User
DocType: Selling Settings,Allow user to edit Price List Rate in transactions,Allow user to edit Price List Rate in transactions
DocType: Leave Block List,Allow Users,Allow Users
apps/erpnext/erpnext/controllers/status_updater.py +114,Allowance for over-{0} crossed for Item {1},Allowance for over-{0} crossed for Item {1}
apps/erpnext/erpnext/controllers/status_updater.py +137,Allowance for over-{0} crossed for Item {1}.,Allowance for over-{0} crossed for Item {1}.
DocType: Stock Settings,Allowance Percent,Allowance Percent
DocType: Serial No,AMC Expiry Date,AMC Expiry Date
DocType: C-Form,Amended From,Amended From
DocType: Journal Entry Account,Amount,Iznos
DocType: Purchase Invoice Item,Amount (Company Currency),Amount (Company Currency)
,Amount to Bill,Amount to Bill
,Amount to Deliver,Amount to Deliver
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +41,Amounts not reflected in bank,Amounts not reflected in bank
apps/erpnext/erpnext/accounts/report/bank_reconciliation_statement/bank_reconciliation_statement.py +42,Amounts not reflected in system,Amounts not reflected in system
apps/erpnext/erpnext/controllers/trends.py +137,Amt,Amt
apps/erpnext/erpnext/setup/doctype/customer_group/customer_group.py +20,An Customer exists with same name,An Customer exists with same name
apps/erpnext/erpnext/setup/doctype/item_group/item_group.py +51,"An item exists with same name ({0}), please change the item group name or rename the item","An item exists with same name ({0}), please change the item group name or rename the item"
apps/erpnext/erpnext/stock/doctype/item/item.py +246,"An Item Group exists with same name, please change the item name or rename the item group","An Item Group exists with same name, please change the item name or rename the item group"
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +83,Analyst,Analyst
sites/assets/js/desk.min.js +771,and,and
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/operations.py +89,Annealing,Annealing
apps/erpnext/erpnext/accounts/utils.py +306,Annual,Annual
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +164,Annual Salary,Annual Salary
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py +35,Another Period Closing Entry {0} has been made after {1},Another Period Closing Entry {0} has been made after {1}
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +65,Another Salary Structure {0} is active for employee {1}. Please make its status 'Inactive' to proceed.,Another Salary Structure {0} is active for employee {1}. Please make its status 'Inactive' to proceed.
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +35,Another Sales Person {0} exists with the same Employee id,Another Sales Person {0} exists with the same Employee id
DocType: Appraisal,"Any other remarks, noteworthy effort that should go in the records.","Any other remarks, noteworthy effort that should go in the records."
apps/erpnext/erpnext/setup/page/setup_wizard/fixtures/industry_type.py +9,Apparel & Accessories,Apparel & Accessories
DocType: Pricing Rule,Applicability,Applicability
DocType: Landed Cost Item,Applicable Charges,Applicable Charges
DocType: Pricing Rule,Applicable For,Applicable For
DocType: Employee,Applicable Holiday List,Applicable Holiday List
DocType: Applicable Territory,Applicable Territory,Applicable Territory
DocType: Authorization Rule,Applicable To (Designation),Applicable To (Designation)
DocType: Authorization Rule,Applicable To (Employee),Applicable To (Employee)
DocType: Authorization Rule,Applicable To (Role),Applicable To (Role)
DocType: Authorization Rule,Applicable To (User),Applicable To (User)
DocType: Job Applicant,Applicant for a Job,Applicant for a Job
apps/erpnext/erpnext/config/hr.py +43,Applicant for a Job.,Applicant for a Job.
DocType: Job Applicant,Applicant Name,Applicant Name
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +9,Application of Funds (Assets),Application of Funds (Assets)
apps/erpnext/erpnext/config/hr.py +18,Applications for leave.,Applications for leave.
DocType: Leave Block List,Applies to Company,Applies to Company
DocType: Leave Application,Apply / Approve Leaves,Apply / Approve Leaves
DocType: Purchase Invoice,Apply Additional Discount On,Apply Additional Discount On
DocType: Pricing Rule,Apply On,Apply On
DocType: Item,Apply Warehouse-wise Reorder Level,Apply Warehouse-wise Reorder Level
DocType: Appraisal,Appraisal,Appraisal
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.py +39,Appraisal {0} created for Employee {1} in the given date range,Appraisal {0} created for Employee {1} in the given date range
DocType: Appraisal Goal,Appraisal Goal,Appraisal Goal
DocType: Appraisal,Appraisal Template,Appraisal Template
DocType: Appraisal Template Goal,Appraisal Template Goal,Appraisal Template Goal
DocType: Appraisal Template,Appraisal Template Title,Appraisal Template Title
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +63,Apprentice,Apprentice
DocType: Expense Claim,Approval Status,Approval Status
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +29,Approval Status must be 'Approved' or 'Rejected',Approval Status must be 'Approved' or 'Rejected'
DocType: Expense Claim,Approved,Approved
DocType: Expense Claim,Approver,Approver
DocType: Authorization Rule,Approving Role,Approving Role
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +34,Approving Role cannot be same as role the rule is Applicable To,Approving Role cannot be same as role the rule is Applicable To
DocType: Authorization Rule,Approving User,Approving User
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +32,Approving User cannot be same as user the rule is Applicable To,Approving User cannot be same as user the rule is Applicable To
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.js +751,Are you sure you want to UNSTOP,Are you sure you want to UNSTOP
DocType: Salary Slip,Arrear Amount,Arrear Amount
DocType: Stock Entry,As per Stock UOM,As per Stock UOM
apps/erpnext/erpnext/stock/doctype/item/item.py +162,"As Production Order can be made for this item, it must be a stock item.","As Production Order can be made for this item, it must be a stock item."
apps/erpnext/erpnext/stock/doctype/item/item.py +216,"As there are existing stock transactions for this item, \
you can not change the values of 'Has Serial No', 'Has Batch No', 'Is Stock Item' and 'Valuation Method'","As there are existing stock transactions for this item, \
you can not change the values of 'Has Serial No', 'Has Batch No', 'Is Stock Item' and 'Valuation Method'"
DocType: Account,Asset,Asset
apps/erpnext/erpnext/setup/page/setup_wizard/install_fixtures.py +87,Associate,Associate
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +89,Atleast one item should be entered with negative quantity in return document,Atleast one item should be entered with negative quantity in return document
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +33,Atleast one of the Selling or Buying must be selected,Atleast one of the Selling or Buying must be selected
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +138,Atleast one warehouse is mandatory,Atleast one warehouse is mandatory
DocType: Rename Tool,"Attach .csv file with two columns, one for the old name and one for the new name","Attach .csv file with two columns, one for the old name and one for the new name"
DocType: DocField,Attach Image,Attach Image
